tweet_id,timestamp,source,text,rating,name,dog_stage,retweet,favorite,breed
720785406564900865,2016-04-15 01:26:47,Twitter for iPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12.0,Archie,Unknown,698,2858,Chihuahua
720775346191278080,2016-04-15 00:46:48,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,Berkeley,Unknown,564,2249,Newfoundland
720415127506415616,2016-04-14 00:55:25,Twitter for iPhone,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,None,Unknown,1355,3781,Rottweiler
720389942216527872,2016-04-13 23:15:21,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,Ralphé,Unknown,2259,5853,Pembroke
720059472081784833,2016-04-13 01:22:10,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,Charleson,Unknown,1015,3548,Mexican hairless
720043174954147842,2016-04-13 00:17:25,Twitter for iPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,Neptune,Unknown,1813,4561,Samoyed
719991154352222208,2016-04-12 20:50:42,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,None,doggo,1589,4471,golden retriever
719551379208073216,2016-04-11 15:43:12,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,Harnold,Unknown,1707,4636,malamute
719367763014393856,2016-04-11 03:33:34,Twitter for iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,Sid,Unknown,686,2599,soft-coated wheaten terrier
719339463458033665,2016-04-11 01:41:07,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,Lucy,Unknown,1117,4086,golden retriever
719332531645071360,2016-04-11 01:13:34,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,Pippa,Unknown,854,3175,Dandie Dinmont
718971898235854848,2016-04-10 01:20:33,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,Sadie,Unknown,984,3196,golden retriever
718939241951195136,2016-04-09 23:10:47,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,Otis,Unknown,1580,4799,Pembroke
718631497683582976,2016-04-09 02:47:55,Twitter for iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,None,Unknown,7199,17298,Pomeranian
718613305783398402,2016-04-09 01:35:37,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,Carper,Unknown,427,2252,Labrador retriever
718540630683709445,2016-04-08 20:46:50,Twitter for iPhone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10.0,None,Unknown,920,2241,Maltese dog
718460005985447936,2016-04-08 15:26:28,Twitter for iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9.0,Bowie,Unknown,474,2500,Boston bull
718454725339934721,2016-04-08 15:05:29,Twitter for iPhone,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",13.0,None,Unknown,1375,4498,Unknown
718246886998687744,2016-04-08 01:19:36,Twitter for iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3.0,Alexanderson,Unknown,446,1757,Chihuahua
718234618122661888,2016-04-08 00:30:51,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11.0,Suki,Unknown,912,3559,malamute
717841801130979328,2016-04-06 22:29:56,Twitter for iPhone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11.0,Barclay,Unknown,542,2268,Brittany spaniel
717537687239008257,2016-04-06 02:21:30,Twitter for iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,11.0,None,Unknown,1657,5300,golden retriever
717421804990701568,2016-04-05 18:41:02,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9.0,Ebby,Unknown,756,2883,miniature pinscher
717047459982213120,2016-04-04 17:53:31,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12.0,Flávio,Unknown,1733,5791,golden retriever
716802964044845056,2016-04-04 01:41:58,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10.0,Link,Unknown,1048,3957,malinois
716791146589110272,2016-04-04 00:55:01,Twitter for iPhone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11.0,Jennifur,Unknown,1456,7736,Pomeranian
716439118184652801,2016-04-03 01:36:11,Twitter for iPhone,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,11.0,Bluebert,Unknown,189,2188,Siberian husky
716285507865542656,2016-04-02 15:25:47,Twitter for iPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12.0,Stephanus,Unknown,962,2553,Yorkshire terrier
716080869887381504,2016-04-02 01:52:38,Twitter for iPhone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11.0,None,doggo,1702,6237,golden retriever
715928423106027520,2016-04-01 15:46:52,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11.0,Bubbles,Unknown,792,2928,pug
715733265223708672,2016-04-01 02:51:22,Twitter for iPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10.0,None,Unknown,1524,4275,Dandie Dinmont
715696743237730304,2016-04-01 00:26:15,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10.0,Toby,Unknown,1160,3608,Staffordshire bullterrier
715680795826982913,2016-03-31 23:22:53,Twitter for iPhone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12.0,Zeus,Unknown,1441,3960,golden retriever
715360349751484417,2016-03-31 02:09:32,Twitter for iPhone,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,11.0,Bertson,Unknown,1408,5024,Unknown
715342466308784130,2016-03-31 00:58:29,Twitter for iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10.0,Oscar,Unknown,621,2786,West Highland white terrier
715220193576927233,2016-03-30 16:52:36,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10.0,Nico,Unknown,585,2208,Chihuahua
715200624753819648,2016-03-30 15:34:51,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12.0,Michelangelope,Unknown,1682,4745,Chihuahua
715009755312439296,2016-03-30 02:56:24,Twitter for iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12.0,Siba,Unknown,1104,3811,Chihuahua
714982300363173890,2016-03-30 01:07:18,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9.0,Calbert,Unknown,931,3421,Brittany spaniel
714957620017307648,2016-03-29 23:29:14,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10.0,Curtis,Unknown,1276,3802,Great Pyrenees
714631576617938945,2016-03-29 01:53:39,Twitter for iPhone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4.0,Benedict,Unknown,894,3010,Unknown
714606013974974464,2016-03-29 00:12:05,Twitter for iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12.0,None,Unknown,826,3334,Norfolk terrier
714258258790387713,2016-03-28 01:10:13,Twitter for iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10.0,Travis,Unknown,666,2811,collie
714251586676113411,2016-03-28 00:43:43,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8.0,Thumas,Unknown,757,3020,soft-coated wheaten terrier
714214115368108032,2016-03-27 22:14:49,Twitter for iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13.0,None,Unknown,796,2110,pug
714141408463036416,2016-03-27 17:25:54,Twitter for iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10.0,None,Unknown,1277,3995,Labrador retriever
713919462244790272,2016-03-27 02:43:58,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,Kanu,Unknown,720,3035,Siberian husky
713761197720473600,2016-03-26 16:15:05,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,Piper,Unknown,1237,4450,Brittany spaniel
713411074226274305,2016-03-25 17:03:49,Twitter for iPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11.0,None,Unknown,1184,4087,Great Pyrenees
713177543487135744,2016-03-25 01:35:51,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10.0,Lance,Unknown,2586,6635,whippet
713175907180089344,2016-03-25 01:29:21,Twitter for iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10.0,Opie,Unknown,1328,4077,malamute
712809025985978368,2016-03-24 01:11:29,Twitter for iPhone,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10.0,Stubert,Unknown,6070,17507,Labrador retriever
712717840512598017,2016-03-23 19:09:09,Twitter for iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10.0,None,Unknown,4499,11295,Great Pyrenees
712668654853337088,2016-03-23 15:53:42,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10.0,Sunny,Unknown,1097,3818,Labrador retriever
712438159032893441,2016-03-23 00:37:48,Twitter for iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11.0,Kane,Unknown,1414,4894,Great Pyrenees
712097430750289920,2016-03-22 02:03:52,Twitter for iPhone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10.0,None,Unknown,930,3451,Labrador retriever
712092745624633345,2016-03-22 01:45:15,Twitter for iPhone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7.0,Steven,Unknown,811,2703,Unknown
712085617388212225,2016-03-22 01:16:55,Twitter for iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11.0,Olive,Unknown,434,3012,Shih-Tzu
712065007010385924,2016-03-21 23:55:01,Twitter for iPhone,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,6.0,Chester,Unknown,567,2071,Unknown
711743778164514816,2016-03-21 02:38:34,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11.0,Roosevelt,Unknown,906,2611,Lakeland terrier
711732680602345472,2016-03-21 01:54:29,Twitter for iPhone,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10.0,None,Unknown,3683,8071,Ibizan hound
711694788429553666,2016-03-20 23:23:54,Twitter for iPhone,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,13.0,None,Unknown,16575,30207,Unknown
711652651650457602,2016-03-20 20:36:28,Twitter for iPhone,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,9.0,Gary,Unknown,819,3541,Unknown
711363825979756544,2016-03-20 01:28:47,Twitter for iPhone,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11.0,None,Unknown,1015,3317,Pembroke
711306686208872448,2016-03-19 21:41:44,Twitter for iPhone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3.0,None,Unknown,676,3042,Dandie Dinmont
710997087345876993,2016-03-19 01:11:29,Twitter for iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12.0,Milo,Unknown,1257,4204,malamute
710844581445812225,2016-03-18 15:05:29,Twitter for iPhone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10.0,Staniel,Unknown,610,2347,Pembroke
710833117892898816,2016-03-18 14:19:56,Twitter for iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12.0,Sora,Unknown,476,2464,Pembroke
710588934686908417,2016-03-17 22:09:38,Twitter for iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12.0,Beemo,Unknown,1696,4169,Pembroke
710283270106132480,2016-03-17 01:55:02,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11.0,Gunner,Unknown,478,1993,Shih-Tzu
710272297844797440,2016-03-17 01:11:26,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11.0,None,Unknown,1137,4138,Old English sheepdog
710269109699739648,2016-03-17 00:58:46,Twitter for iPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13.0,None,Unknown,1012,2190,pug
710153181850935296,2016-03-16 17:18:07,Twitter for iPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11.0,Lacy,Unknown,808,2674,cocker spaniel
710140971284037632,2016-03-16 16:29:35,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8.0,Tater,Unknown,799,2511,Pekinese
709918798883774466,2016-03-16 01:46:45,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12.0,Watson,Unknown,992,3224,Pembroke
709901256215666688,2016-03-16 00:37:03,Twitter for iPhone,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",12.0,None,Unknown,92,607,Unknown
709852847387627521,2016-03-15 21:24:41,Twitter for iPhone,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12.0,None,Unknown,1086,3226,Chihuahua
709566166965075968,2016-03-15 02:25:31,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12.0,Olaf,Unknown,1070,3251,chow
709556954897764353,2016-03-15 01:48:55,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12.0,Cecil,Unknown,974,3012,golden retriever
709519240576036864,2016-03-14 23:19:03,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9.0,Vince,Unknown,219,1383,cocker spaniel
709449600415961088,2016-03-14 18:42:20,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10.0,Karma,Unknown,517,2021,Maltese dog
709409458133323776,2016-03-14 16:02:49,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8.0,Billy,Unknown,616,2420,Shetland sheepdog
709225125749587968,2016-03-14 03:50:21,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11.0,Walker,Unknown,520,2202,Labrador retriever
709207347839836162,2016-03-14 02:39:42,Twitter for iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11.0,Penny,Unknown,5167,11389,Chihuahua
709158332880297985,2016-03-13 23:24:56,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10.0,Rodney,Unknown,363,1872,Siberian husky
709042156699303936,2016-03-13 15:43:18,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9.0,Klevin,Unknown,1476,4319,Rottweiler
708834316713893888,2016-03-13 01:57:25,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10.0,Malikai,Unknown,448,1547,Eskimo dog
708810915978854401,2016-03-13 00:24:26,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10.0,Mister,Unknown,6240,15184,golden retriever
708738143638450176,2016-03-12 19:35:15,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11.0,Coco,Unknown,737,2531,Pomeranian
708711088997666817,2016-03-12 17:47:45,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11.0,Smokey,Unknown,638,2331,German short-haired pointer
708479650088034305,2016-03-12 02:28:06,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13.0,Bear,Unknown,616,2339,Shih-Tzu
708469915515297792,2016-03-12 01:49:25,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11.0,Bobble,Unknown,729,2846,Chihuahua
708356463048204288,2016-03-11 18:18:36,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10.0,Oliver,Unknown,1198,3296,pug
708349470027751425,2016-03-11 17:50:48,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11.0,River,Unknown,676,2183,basenji
708149363256774660,2016-03-11 04:35:39,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10.0,Jebberson,Unknown,1412,3979,Cardigan
708130923141795840,2016-03-11 03:22:23,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11.0,None,Unknown,784,3093,French bulldog
708119489313951744,2016-03-11 02:36:57,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9.0,Cooper,Unknown,896,2470,Norwich terrier
708109389455101952,2016-03-11 01:56:49,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10.0,Remington,Unknown,501,1796,Staffordshire bullterrier
708026248782585858,2016-03-10 20:26:26,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13.0,None,Unknown,1747,4058,malinois
707995814724026368,2016-03-10 18:25:30,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12.0,Farfle,Unknown,1013,2861,Unknown
707969809498152960,2016-03-10 16:42:10,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11.0,Rufus,Unknown,866,2481,toy poodle
707776935007539200,2016-03-10 03:55:45,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11.0,Sadie,Unknown,871,3005,miniature pinscher
707741517457260545,2016-03-10 01:35:01,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10.0,None,Unknown,554,2287,whippet
707693576495472641,2016-03-09 22:24:31,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7.0,Jiminus,Unknown,915,3119,Unknown
707610948723478529,2016-03-09 16:56:11,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12.0,Harper,Unknown,5704,15554,golden retriever
707420581654872064,2016-03-09 04:19:44,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4.0,Keurig,Unknown,632,2067,kuvasz
707387676719185920,2016-03-09 02:08:59,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10.0,Clarkus,Unknown,1144,3206,Chihuahua
707377100785885184,2016-03-09 01:26:57,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9.0,None,Unknown,974,3004,golden retriever
707297311098011648,2016-03-08 20:09:54,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10.0,Cassie,Unknown,707,2579,Blenheim spaniel
707059547140169728,2016-03-08 04:25:07,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11.0,Cupcake,Unknown,619,2396,Samoyed
707038192327901184,2016-03-08 03:00:15,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10.0,Kathmandu,Unknown,716,2014,pug
707021089608753152,2016-03-08 01:52:18,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12.0,Tucker,Unknown,1220,3724,cocker spaniel
707014260413456384,2016-03-08 01:25:10,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11.0,Ellie,Unknown,538,2109,Chihuahua
706901761596989440,2016-03-07 17:58:08,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3.0,Elliot,Unknown,521,1882,Unknown
706681918348251136,2016-03-07 03:24:33,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12.0,Katie,Unknown,889,3018,toy poodle
706644897839910912,2016-03-07 00:57:27,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9.0,Shadow,Unknown,982,2345,Chihuahua
706593038911545345,2016-03-06 21:31:22,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10.0,None,Unknown,580,1981,Unknown
706538006853918722,2016-03-06 17:52:42,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11.0,Oliver,Unknown,1285,3183,chow
706516534877929472,2016-03-06 16:27:23,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12.0,None,Unknown,929,2866,golden retriever
706346369204748288,2016-03-06 05:11:12,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12.0,Koda,Unknown,841,3164,Tibetan mastiff
706291001778950144,2016-03-06 01:31:11,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11.0,None,Unknown,434,1566,Border terrier
706265994973601792,2016-03-05 23:51:49,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11.0,Kara,Unknown,847,2511,papillon
706166467411222528,2016-03-05 17:16:20,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7.0,Dexter,Unknown,1445,4714,Samoyed
705970349788291072,2016-03-05 04:17:02,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12.0,Lucy,Unknown,794,2917,golden retriever
705898680587526145,2016-03-04 23:32:15,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10.0,Max,Unknown,494,2175,collie
